Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Difference,Amount Differences
0711063M,2003-07-11 00:00:00,2003-04-06 00:00:00,,,Continental Airlines,Passenger Property Loss,Checked Baggage,Other,79.0,Approved,79.0,Approve in Full,96.0,0.0
2010120678551,2011-01-19 00:00:00,2010-12-03 06:08:00,LAX,Los Angeles International Airport ,USAir  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,0.0,Deny,,,46.0,
2012032091837,2012-03-20 00:00:00,2012-01-29 00:00:00,PHX,Phoenix Sky Harbor International,USAir  ,Passenger Property Loss,Checked Baggage,Personal Electronics,0.0,Deny,,,51.0,
2009062260495,2009-06-17 00:00:00,2009-05-19 00:00:00,CVG,Cincinnati/Northern Kentucky International,Delta Air Lines,Property Damage,Checkpoint,Luggage (all types including footlockers),90.0,Approved,90.0,Approve in Full,29.0,0.0
2013102307737,2013-09-11 00:00:00,2013-08-30 16:00:00,IAD,Washington Dulles International,Lufthansa  ,Passenger Property Loss,Checked Baggage,,29.99,Approve in Full,,,11.0,
2007021420938,2007-02-12 00:00:00,2005-04-12 00:00:00,PDX,Portland International,American Airlines,Property Damage,Checked Baggage,Jewelry - Costume; Medicines,50.0,Denied,0.0,Deny,671.0,50.0
24462,2003-01-07 00:00:00,2002-12-22 00:00:00,LGA,LaGuardia,Frontier Airlines,Passenger Property Loss,Checkpoint,Cameras - Digital,370.0,Canceled,,,16.0,
2007062127292,2007-06-20 00:00:00,2007-05-17 00:00:00,LAS,McCarran International,Continental Airlines,Passenger Property Loss,Checkpoint,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Jewelry - Costume,80.0,Approved,80.0,Approve in Full,34.0,0.0
2005051985092,2005-03-07 00:00:00,2005-11-11 00:00:00,,,,Passenger Property Loss,Checked Baggage,Other,38.0,Insufficient; one of the following items required: sum certain; statement of fact; signature; location of incident; and date.,,,-249.0,
2007060826574,2007-06-06 00:00:00,2007-06-02 00:00:00,CLT,Charlotte/Douglas International Airport,Lufthansa,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Other,100.0,Settled,50.0,Settle,4.0,50.0
2014050113665,2014-04-29 00:00:00,2014-04-10 00:00:00,JFK,John F. Kennedy International,UAL  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,0.0,Deny,,,19.0,
0324011L,2003-03-24 00:00:00,2003-05-01 00:00:00,MCO,Orlando International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Luggage (all types including footlockers),400.0,Settled,200.0,Settle,-38.0,200.0
2004063057949,2004-06-15 00:00:00,2004-05-20 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Employee Loss (MPCECA),Checked Baggage,Clothing - Shoes; belts; accessories; etc.,117.71,Settled,58.5,Settle,26.0,59.209999999999994
2007040523552,2007-04-02 00:00:00,2007-03-28 00:00:00,HNL,Honolulu International Airport,Westjet Airlines Ltd,Property Damage,Checked Baggage,Other,135.45,Denied,0.0,Deny,5.0,135.45
2013090406511,2013-07-19 00:00:00,2013-06-04 15:29:00,EWR,Newark International Airport,Jet Blue,Passenger Property Loss,Checkpoint,Other,,,,,44.0,
2004100564515,2004-08-19 00:00:00,2004-07-01 00:00:00,ORD,Chicago O'Hare International Airport,,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),84.95,Approved,84.95,Approve in Full,49.0,0.0
2006112716232,2006-11-20 00:00:00,2006-10-24 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Property Damage,Checkpoint,Luggage (all types including footlockers),120.0,Settled,100.0,Settle,27.0,20.0
2013122410231,2013-12-14 00:00:00,2013-12-03 12:00:00,OGG,Kahului-Maui; HI,,Property Damage,Checked Baggage,Baggage/Cases/Purses,,,,,10.0,
2011083086562,2011-08-11 00:00:00,2011-08-02 00:00:00,IND,Indianapolis International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,,0.0,Deny,,,9.0,
2005090692199,2005-08-30 00:00:00,2005-07-23 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Cell Phones,89.0,Denied,0.0,Deny,38.0,89.0
2004052553431,2004-04-15 00:00:00,2003-12-21 00:00:00,ORD,Chicago O'Hare International Airport,,Passenger Property Loss,Checked Baggage,Other,64.94,Settled,59.99,Settle,116.0,4.949999999999996
2005092193044,2005-09-13 00:00:00,2005-08-30 00:00:00,RIC,Richmond International,Delta Air Lines,Property Damage,Checkpoint,Computer - Laptop,2000.0,Approved,2000.0,Approve in Full,14.0,0.0
0710022M,2003-07-10 00:00:00,2003-05-19 00:00:00,LGA,LaGuardia,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,3100.0,Denied,0.0,Deny,52.0,3100.0
2005021776427,2005-01-26 00:00:00,2005-01-16 00:00:00,DEN,Denver International Airport,Northwest Airlines,Property Damage,Checked Baggage,Other,17.6,Approved,17.6,Approve in Full,10.0,0.0
2013012400288,2012-12-20 00:00:00,2012-11-24 00:00:00,BOS,Boston (Logan) International Airport ,Jet Blue,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,22.0,Approve in Full,,,26.0,
1106056M,2003-11-06 00:00:00,2003-10-19 00:00:00,PDX,Portland International,Continental Airlines,Property Damage,Checked Baggage,Other,120.0,Settled,120.0,Settle,18.0,0.0
2004091663062,2004-08-27 00:00:00,2004-06-30 00:00:00,SEA,Seattle-Tacoma International,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),60.0,Settled,30.0,Settle,58.0,30.0
2011082686509,2011-08-10 00:00:00,2011-05-20 13:45:00,FLL,Ft. Lauderdale-Hollywood International,Jet Blue,Property Damage,Checkpoint,Computer & Accessories,659.6,Settle,,,81.0,
2009081262539,2009-08-11 00:00:00,2009-08-10 00:00:00,ORD,Chicago O'Hare International Airport,USAir,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,118.47,Approved,118.47,Approve in Full,1.0,0.0
2005082691630,2005-08-23 00:00:00,2004-06-24 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,86.4,Approved,86.4,Approve in Full,425.0,0.0
2004081060954,2004-07-20 00:00:00,2004-06-24 00:00:00,BNA,Nashville International,American Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,95.45,Settled,47.73,Settle,26.0,47.720000000000006
2004071359227,2004-06-22 00:00:00,2004-05-03 00:00:00,LAS,McCarran International,America West,Property Damage,Checked Baggage,Luggage (all types including footlockers),250.0,Denied,0.0,Deny,50.0,250.0
0909204M,2003-09-09 00:00:00,2003-08-17 00:00:00,RIC,Richmond International,UAL,,Checked Baggage,Jewelry - Fine,400.0,Denied,,Deny,23.0,
